1;40
2;20
3;20
4;20
5;30
6;50
7;30
8;30
9;30
10;0
11;20
12;30
13;30
14;30
15;30
16;20
17;50
18;40
19;40
20;40
21;20
22;20
23;40
24;30
25;40
26;10
27;30
28;30
29;20
30;40
31;40
32;70
33;30
34;40
35;30
36;20
37;30
38;40
39;50
40;20
41;40
42;30
43;60
44;40
45;40
46;40
47;20
48;30
49;30
50;40
51;30
52;30
53;30
54;40
55;20
56;30
57;30
58;40
59;30
60;30
61;40
62;30
63;30
64;10
65;50
66;40
67;40
68;40
69;30
70;40
71;30
72;30
73;30
74;30
75;40
76;40
77;50
78;40
79;30
80;30
81;20
82;30
83;40
84;20
85;30
86;40
87;30
88;30
89;40
90;30
91;30
92;50
93;30
94;50
95;20
96;40
97;40
98;30
99;30
100;60
101;40
102;40
103;40
104;20
105;10
106;40
107;30
108;40
109;20
110;20
111;30
112;40
113;50
114;30
115;40
116;40
117;30
118;20
119;30
120;40
121;40
122;30
123;30
124;30
125;20
126;30
127;20
128;40
129;20
130;30
131;30
132;20
133;40
134;20
135;40
136;10
137;30
138;30
139;30
140;40
141;40
142;10
143;20
144;30
145;30
146;30
147;20
148;40
149;20
150;40
151;30
152;30
153;50
154;30
155;40
156;30
157;20
158;40
159;30
160;30
161;40
162;30
163;30
164;40
165;60
166;30
167;30
168;40
169;40
170;20
171;0
172;50
173;40
174;30
175;20
176;30
177;30
178;40
179;20
180;60
181;20
182;30
183;30
184;20
185;10
186;40
187;30
188;50
189;30
190;40
191;40
192;40
193;20
194;20
195;30
196;20
197;40
198;40
199;30
200;20
201;20
202;40
203;30
204;30
205;30
206;30
207;40
208;30
209;40
210;30
211;30
212;30
213;20
214;40
215;0
216;40
217;40
218;30
219;30
220;30
221;30
222;20
223;20
224;40
225;40
226;20
227;20
228;40
229;30
230;40
231;30
232;40
233;20
234;30
235;30
236;50
237;30
238;30
239;50
240;30
241;30
242;40
243;40
244;30
245;30
246;20
247;20
248;20
249;50
250;30
251;30
252;30
253;30
254;30
255;40
256;0
257;30
258;40
259;20
260;30
261;30
262;30
263;40
264;20
265;0
266;20
267;30
268;20
269;30
270;30
271;40
272;20
273;20
274;30
275;40
276;30
277;20
278;50
279;20
280;20
281;30
282;30
283;40
284;30
285;40
286;40
287;40
288;20
289;30
290;50
291;30
292;40
293;20
294;30
295;30
296;30
297;30
298;40
299;40
300;20
301;40
302;50
303;30
304;30
305;20
306;40
307;40
308;30
309;20
310;20
311;20
312;30
313;20
314;40
315;50
316;50
317;40
318;30
319;30
320;20
321;20
322;40
323;20
324;30
325;40
326;40
327;30
328;20
329;20
330;40
331;40
332;30
333;40
334;20
335;60
336;30
337;40
338;20
339;30
340;40
341;40
342;10
343;40
344;30
345;40
